#PX PY PZ PW#
0.0 0.0 1.0 1.0
0.0 0.0665190105238 0.997785157857 1.20558348277
0.0 0.141421356237 0.989949493661 1.44815468787
0.0 0.224859506699 0.974391195695 1.72476505513
0.0 0.316227766017 0.948683298051 2.02385770251
0.0 0.413802944301 0.910366477463 2.32183131487
0.0 0.514495755428 0.857492925713 2.5825669292
0.0 0.613940613515 0.789352217376 2.76340742083
0.0 0.707106781187 0.707106781187 2.82842712475
0.0 0.789352217376 0.613940613515 2.76340742083
0.0 0.857492925713 0.514495755428 2.5825669292
0.0 0.910366477463 0.413802944301 2.32183131487
0.0 0.948683298051 0.316227766017 2.02385770251
0.0 0.974391195695 0.224859506699 1.72476505513
0.0 0.989949493661 0.141421356237 1.44815468787
0.0 0.997785157857 0.0665190105238 1.20558348277
0.0 1.0 0.0 1.0
0.0665190105238 0.0 0.997785157857 1.20558348277
0.0665190105238 0.997785157857 0.0 1.20558348277
0.0710669054519 0.0710669054519 0.994936676326 1.47015174106
0.0710669054519 0.994936676326 0.0710669054519 1.47015174106
0.0758098043579 0.151619608716 0.985527456653 1.78458022213
0.0758098043579 0.985527456653 0.151619608716 1.78458022213
0.0805822964025 0.241746889208 0.96698755683 2.14327977964
0.0805822964025 0.96698755683 0.241746889208 2.14327977964
0.0851256530759 0.340502612303 0.936382183835 2.5266280797
0.0851256530759 0.936382183835 0.340502612303 2.5266280797
0.0890870806375 0.445435403187 0.890870806375 2.89603716104
0.0890870806375 0.890870806375 0.445435403187 2.89603716104
0.0920574617898 0.552344770739 0.828517156108 3.19548613128
0.0920574617898 0.828517156108 0.552344770739 3.19548613128
0.0936585811582 0.655610068107 0.749268649265 3.36513638968
0.0936585811582 0.749268649265 0.655610068107 3.36513638968
0.141421356237 0.0 0.989949493661 1.44815468787
0.141421356237 0.989949493661 0.0 1.44815468787
0.151619608716 0.0758098043579 0.985527456653 1.78458022213
0.151619608716 0.985527456653 0.0758098043579 1.78458022213
0.162221421131 0.162221421131 0.973328526785 2.1857202005
0.162221421131 0.973328526785 0.162221421131 2.1857202005
0.172773685116 0.259160527674 0.950255268139 2.64060079939
0.172773685116 0.950255268139 0.259160527674 2.64060079939
0.182574185835 0.36514837167 0.912870929175 3.11593277158
0.182574185835 0.912870929175 0.36514837167 3.11593277158
0.190692517849 0.476731294623 0.858116330321 3.55034796868
0.190692517849 0.858116330321 0.476731294623 3.55034796868
0.196116135138 0.588348405415 0.784464540553 3.86197927657
0.196116135138 0.784464540553 0.588348405415 3.86197927657
0.198029508595 0.693103280084 0.693103280084 3.97612189807
0.224859506699 0.0 0.974391195695 1.72476505513
0.224859506699 0.974391195695 0.0 1.72476505513
0.241746889208 0.0805822964025 0.96698755683 2.14327977964
0.241746889208 0.96698755683 0.0805822964025 2.14327977964
0.259160527674 0.172773685116 0.950255268139 2.64060079939
0.259160527674 0.950255268139 0.172773685116 2.64060079939
0.276172385369 0.276172385369 0.920574617898 3.19548613128
0.276172385369 0.920574617898 0.276172385369 3.19548613128
0.291385758707 0.388514344943 0.874157276122 3.75319518134
0.291385758707 0.874157276122 0.388514344943 3.75319518134
0.303045763366 0.505076272276 0.808122035642 4.22202532907
0.303045763366 0.808122035642 0.505076272276 4.22202532907
0.309426373878 0.618852747755 0.721994872381 4.49436321774
0.309426373878 0.721994872381 0.618852747755 4.49436321774
0.316227766017 0.0 0.948683298051 2.02385770251
0.316227766017 0.948683298051 0.0 2.02385770251
0.340502612303 0.0851256530759 0.936382183835 2.5266280797
0.340502612303 0.936382183835 0.0851256530759 2.5266280797
0.36514837167 0.182574185835 0.912870929175 3.11593277158
0.36514837167 0.912870929175 0.182574185835 3.11593277158
0.388514344943 0.291385758707 0.874157276122 3.75319518134
0.388514344943 0.874157276122 0.291385758707 3.75319518134
0.408248290464 0.408248290464 0.816496580928 4.35464843161
0.408248290464 0.816496580928 0.408248290464 4.35464843161
0.413802944301 0.0 0.910366477463 2.32183131487
0.413802944301 0.910366477463 0.0 2.32183131487
0.421637021356 0.527046276695 0.737864787373 4.79729233187
0.421637021356 0.737864787373 0.527046276695 4.79729233187
0.426401432711 0.639602149067 0.639602149067 4.96176212609
0.445435403187 0.0890870806375 0.890870806375 2.89603716104
0.445435403187 0.890870806375 0.0890870806375 2.89603716104
0.476731294623 0.190692517849 0.858116330321 3.55034796868
0.476731294623 0.858116330321 0.190692517849 3.55034796868
0.505076272276 0.303045763366 0.808122035642 4.22202532907
0.505076272276 0.808122035642 0.303045763366 4.22202532907
0.514495755428 0.0 0.857492925713 2.5825669292
0.514495755428 0.857492925713 0.0 2.5825669292
0.527046276695 0.421637021356 0.737864787373 4.79729233187
0.527046276695 0.737864787373 0.421637021356 4.79729233187
0.539163866017 0.539163866017 0.646996639221 5.13584929118
0.539163866017 0.646996639221 0.539163866017 5.13584929118
0.552344770739 0.0920574617898 0.828517156108 3.19548613128
0.552344770739 0.828517156108 0.0920574617898 3.19548613128
0.588348405415 0.196116135138 0.784464540553 3.86197927657
0.588348405415 0.784464540553 0.196116135138 3.86197927657
0.613940613515 0.0 0.789352217376 2.76340742083
0.613940613515 0.789352217376 0.0 2.76340742083
0.618852747755 0.309426373878 0.721994872381 4.49436321774
0.618852747755 0.721994872381 0.309426373878 4.49436321774
0.639602149067 0.426401432711 0.639602149067 4.96176212609
0.639602149067 0.639602149067 0.426401432711 4.96176212609
0.646996639221 0.539163866017 0.539163866017 5.13584929118
